I0,I1
26.926680,-12.970184
20.519840,-16.884460
13.835610,-13.924408
6.964169,-7.408203
-0.001453,-3.034119
-6.967054,-0.834839
-13.838437,0.830902
-20.522570,5.948364
-26.929279,0.784149
-32.971809,-10.504364
-38.568451,-16.958221
-43.643513,-18.547089
-48.128300,-24.587189
-51.962299,-31.811798
-55.093597,-30.563599
-57.479839,-27.172974
-59.088757,-23.179504
-59.898579,-23.919525
-59.898396,-19.798431
-59.088177,-7.136353
-57.478886,17.808533
-55.092281,47.751434
-51.960693,75.823059
-48.126381,76.619415
-43.641232,70.915192
-38.565903,85.871429
-32.969028,100.690918
-26.926409,59.256775
-20.519554,9.881287
-13.835201,-12.845947
-6.963751,-1.475403
0.001873,-17.642609
6.967358,-54.815979
13.838735,-52.687653
20.522963,-2.848846
26.929651,23.361176
32.972164,7.825592
38.568684,12.897797
43.643726,17.060455
48.128551,21.018860
51.962509,15.091339
55.093765,10.994385
57.479961,1.063263
59.088806,-16.197357
59.898605,-30.866089
59.898369,-29.308472
59.088104,-26.794403
57.478767,-31.293365
55.092159,-38.121185
51.960484,-42.917877
48.126129,-42.332550
43.640945,-35.702423
38.565582,-29.399933
32.968777,-24.841980
26.926033,-23.461639
20.519157,-21.236420
13.834792,-12.587067
6.963334,-7.121857
-0.002179,-4.721649
-6.967775,-7.193878
-13.839144,-1.703674
-20.523359,-1.060211
-26.930029,0.817749
-32.972416,-4.779449
-38.569008,-13.876038
-43.644012,-27.180634
-48.128731,-31.063751
-51.962608,-27.609192
-55.093792,-22.099060
-57.479950,-26.269623
-59.088783,-28.118164
-59.898590,-24.931854
-59.898396,-9.755920
-59.088192,1.056305
-57.478943,8.856171
-55.092400,13.589478
-51.960846,26.901794
-48.126629,63.226990
-43.641598,125.289673
-38.566399,128.302246
-32.969765,91.318115
-26.927191,62.705719
-20.520483,49.266174
-13.836276,6.519012
-6.964963,-55.888611
0.000539,-68.967728
6.966033,-48.289185
13.837326,-21.635956
20.521496,-2.696564
26.928051,2.378571
32.970573,14.834351
38.567310,18.111725
43.642338,18.965118
48.127342,12.416473
51.961384,6.472778
55.092781,-1.998596
57.479248,-8.249939
59.088360,-10.454987
59.898457,-9.637115
59.898533,-18.523468
59.088596,-33.701782
57.479637,-45.614136
55.093319,-40.921112
51.962067,-34.203766
48.128159,-33.362793
43.643272,-37.238129
38.568356,-42.172577
32.971710,-38.202911
26.929373,-30.842682
20.522671,-26.452728
13.838652,-18.294861
6.967274,-15.736786
0.001902,-9.299347
-6.963495,-0.287628
-13.834950,6.896271
-20.519094,9.545013
-26.925972,5.822723
-32.968529,-5.627747
-38.565441,-19.805023
-43.640663,-25.227631
-48.125885,-25.128754
-51.960163,-25.046112
-55.091816,-29.488434
-57.478550,-36.660919
-59.087936,-31.694733
-59.898312,-22.654877
-59.898678,-11.263947
-59.089020,-3.306580
-57.480339,0.379425
-55.094292,12.520508
-51.963287,43.919952
-48.129475,88.022736
-43.644947,121.610229
-38.570225,124.811737
-32.973747,140.411896
-26.931555,143.641815
-20.524963,60.384308
-13.841027,-53.123596
-6.969698,-107.576004
-0.004343,-91.305008
6.961298,-56.186615
13.832575,-15.241119
20.516802,1.268677
26.923792,5.151306
32.966492,7.856628
38.563576,14.560760
43.638985,13.540649
48.124428,5.317383
51.958946,-2.448151
55.090939,-4.915802
57.477848,-7.872284
59.087509,-12.684021
59.898174,-20.329742
59.898819,-28.617249
59.089443,-37.750610
57.481041,-37.149963
55.095257,-29.973389
51.964508,-27.550598
48.130936,-35.281769
43.646622,-41.686981
38.572098,-41.749390
32.975784,-30.219971
26.933737,-26.741272
20.527256,-22.202454
13.843402,-19.533295
6.972122,-10.827972
0.006784,-5.283661
-6.958873,0.915405
-13.830200,9.324127
-20.514721,16.291046
-26.921612,11.274048
-32.964447,-6.084900
-38.561703,-18.091156
-43.637314,-24.281860
-48.122971,-25.263214
-51.957722,-28.864899
-55.089970,-33.685822
-57.477150,-32.108398
-59.087128,-19.387817
-59.898029,-13.426941
-59.898960,-13.602020
-59.089867,-12.429932
-57.481739,2.407013
-55.096222,40.488770
-51.965725,82.094421
-48.132393,108.045837
-43.648296,114.972961
-38.573788,125.710724
-32.977825,148.004395
-26.935917,94.808258
-20.529551,-2.366333
-13.845778,-64.812241
-6.974547,-71.392776
-0.009225,-62.600784
6.956449,-66.562119
13.827825,-36.134186
20.512428,4.834198
26.919430,7.255341
32.962410,9.856995
38.559834,9.371399
43.635635,11.299469
48.121513,5.148315
51.956501,0.302307
55.089005,-2.238129
57.476448,-10.331482
59.086700,-21.032562
59.897888,-35.118317
59.899090,-44.391617
59.090290,-40.094574
57.482441,-37.255066
55.097187,-36.636078
51.966949,-37.456512
48.133850,-40.304291
43.649971,-39.106995
38.575661,-27.424927
32.979862,-18.046783
26.937893,-16.558929
20.531843,-19.034088
13.848152,-14.658997
6.976971,-6.654968
0.011666,-0.061951
-6.954024,5.427582
-13.825449,9.060974
-20.510136,12.920563
-26.917248,-0.325073
-32.960560,-13.076904
-38.557964,-17.115814
-43.633961,-21.390167
-48.120052,-29.069275
-51.955284,-29.502777
-55.088039,-27.034546
-57.475746,-25.046661
-59.086277,-21.952301
-59.897743,-23.642883
-59.899231,-18.799500
-59.090714,-0.060577
-57.483139,31.724243
-55.098156,65.171326
-51.968166,84.304047
-48.135307,78.207825
-43.651646,77.554352
-38.577530,99.337891
-32.981903,87.580719
-26.940073,31.093170
-20.534138,-21.732086
-13.850305,-18.660126
-6.979395,-10.936218
-0.014107,-35.380066
6.951600,-57.282761
13.823074,-30.338745
20.507841,12.996033
26.915066,16.242828
32.958519,7.991302
38.556091,16.916351
43.632442,21.861938
48.118595,21.471130
51.954060,19.266205
55.087070,13.559479
57.475048,-16.790466
59.085854,-21.548462
59.897602,-26.244171
59.899372,-24.307861
59.091137,-29.237396
57.483772,-36.798431
55.099121,-43.883850
51.969387,-45.104309
48.136765,-36.712830
43.653324,-29.891144
38.579399,-27.690979
32.983944,-25.651825
26.942255,-25.749542
20.536432,-19.174805
13.852680,-11.528076
6.981820,-4.016266
0.016548,-7.082886
-6.949175,-8.182007
-13.820699,-5.318298
-20.505547,-3.383209
-26.912884,-3.672363
-32.956486,-7.077850
-38.554222,-8.835419
-43.630768,-22.413391
-48.117138,-32.466949
-51.952953,-32.932983
-55.086102,-30.692688
-57.474346,-28.165924
-59.085426,-29.449463
-59.897461,-27.584656
-59.899513,-14.998505
-59.091560,-0.840851
-57.484474,9.909973
-55.100086,14.057129
-51.970493,21.721619
-48.138222,42.317993
-43.654999,82.561096
-38.581268,123.809814
-32.985981,108.511017
-26.944437,67.975403
-20.538725,49.482727
-13.855055,37.361877
-6.984244,-13.176422
-0.018760,-62.467010
6.946751,-58.587875
13.818324,-29.057220
20.503252,-0.298126
26.910704,3.519135
32.954441,8.215973
38.552349,19.074432
43.629089,25.098846
48.115677,21.634644
51.951733,13.233246
55.085136,5.879730
57.473644,-4.965424
59.085007,-9.525330
59.897316,-7.818268
59.899654,-13.231659
59.091942,-24.567963
57.485107,-35.954559
55.100964,-44.664124
51.971596,-37.878143
48.139542,-33.096191
43.656513,-35.825562
38.582962,-38.619202
32.987831,-35.618011
26.946413,-27.215668
20.540802,-21.756287
13.857207,-18.951355
6.986441,-17.941925
0.020972,-12.405365
-6.944554,-8.289856
-13.816171,-1.011353
-20.501175,7.091858
-26.908726,2.500977
-32.952595,-2.687927
-38.550655,-15.291290
-43.627575,-26.830750
-48.114361,-28.790314
-51.950626,-27.026855
-55.084259,-25.288422
-57.473007,-30.757080
-59.084618,-34.974030
-59.897190,-25.952484
-59.899780,-14.689514
-59.092365,-5.785553
-57.485806,-5.862030
-55.101929,-2.161682
-51.972816,20.230804
-48.140995,66.561829
-43.658188,106.240723
-38.584831,119.230957
-32.989868,121.844116
-26.948593,136.339874
-20.543097,128.849976
-13.859582,32.720825
-6.988865,-70.569504
-0.023413,-100.037918
0.000000,-72.921463
7.096391,-39.617310
14.093164,-14.735016
20.892099,-1.416321
27.397757,3.413239
33.518810,10.635712
39.169331,12.049133
44.270004,7.812988
48.749218,1.095062
52.544098,-7.507172
55.601379,-11.514526
57.878139,-12.064056
59.342415,-17.861145
59.973648,-24.615601
59.762989,-36.416779
58.713387,-37.977356
56.839577,-30.883392
54.167862,-25.833221
50.735748,-26.822357
46.591423,-32.990570
41.793053,-42.323547
36.407990,-37.878052
30.511852,-30.894989
24.187384,-26.620300
17.523376,-24.864044
10.613393,-19.229767
3.554407,-10.433044
-3.554475,-4.328735
-10.613445,3.750977
-17.523441,9.995667
-24.187447,12.095459
-30.511894,2.866272
-36.408031,-10.951904
-41.793076,-18.095245
-46.591431,-24.605927
-50.735760,-25.665497
-54.167862,-32.479065
-56.839569,-34.783691
-58.713383,-27.461304
-59.762985,-17.854950
-59.973652,-11.674622
-59.342422,-7.064484
-57.878162,-5.747925
-55.601421,13.884766
-52.544144,54.096436
-48.749283,92.247040
-44.270081,105.132172
-39.169434,112.770294
-33.518944,136.919647
-27.397896,143.365540
-20.892267,80.232056
-14.093360,-10.339935
-7.096585,-65.799713
-0.000218,-69.443024
7.096151,-72.106506
14.092936,-62.396240
20.891859,3.911011
27.397533,9.573395
33.518581,8.943665
39.169106,11.849304
44.269806,12.301514
48.749035,6.900452
52.543938,-2.329559
55.601257,-10.189972
57.878056,-12.172211
59.342365,-18.787750
59.973644,-27.982788
59.763016,-38.673096
58.713440,-41.327545
56.839664,-36.058716
54.167961,-34.733856
50.735886,-37.848511
46.591560,-39.839172
41.793186,-38.793182
36.408161,-31.275421
30.512005,-23.526581
24.187517,-17.025726
17.523544,-14.658081
10.613523,-16.319275
3.554511,-10.140503
-3.554343,-3.389343
-10.613358,-0.995789
-17.523382,4.262024
-24.187363,13.265411
-30.511854,1.632843
-36.408028,-15.311066
-41.793060,-21.131042
-46.591454,-24.308319
-50.735764,-28.511322
-54.167892,-30.729187
-56.839611,-34.306122
-58.713406,-26.822876
-59.763000,-20.234253
-59.973648,-17.925293
-59.342392,-22.172119
-57.878098,-11.999695
-55.601311,10.644897
-52.544018,44.434296
-48.749100,89.898834
-44.269840,106.057861
-39.169167,106.403961
-33.518600,119.184662
-27.397554,58.587067
-20.891855,-33.461456
-14.092877,-59.203445
-7.096120,-46.043961
0.000307,-40.439117
7.096730,-53.058517
14.093474,-24.780640
20.892433,11.455872
27.398102,11.221497
33.519112,12.281860
39.169636,12.852509
44.270294,15.269226
48.749458,16.159607
52.544315,13.469452
55.601540,11.001007
57.878258,2.152435
59.342487,-16.577881
59.973663,-31.463776
59.762947,-36.678345
58.713276,-33.824188
56.839413,-38.146210
54.167625,-41.120514
50.735439,-47.761108
46.591068,-47.828613
41.792622,-38.343109
36.407494,-30.923981
30.511330,-27.066162
24.186800,-21.145325
17.522795,-20.532501
10.612754,-12.959442
3.553729,-1.906433
-3.555124,5.488007
-10.614128,5.266113
-17.524132,4.099823
-24.188133,4.467621
-30.512482,-4.992157
-36.408607,-17.498291
-41.793625,-20.143646
-46.591949,-25.994110
-50.736214,-35.684540
-54.168251,-36.798340
-56.839844,-33.351044
-58.713566,-28.153198
-59.763069,-25.082397
-59.973621,-27.363129
-59.342274,-22.825836
-57.877876,-0.936432
-55.601036,23.491241
-52.543636,41.125916
-48.748642,51.331512
-44.269318,60.390625
-39.168530,83.567261
-33.517998,128.866699
-27.396858,123.488159
-20.891121,53.944366
-14.092116,-3.651886
-7.095286,-15.985168
0.001147,-22.421326
7.097450,-49.076477
14.094235,-51.206573
20.893166,-10.894653
27.398800,17.693481
33.519810,15.047668
39.170273,17.076721
44.270782,19.417816
48.749916,23.720917
52.544693,28.265686
55.601852,17.284454
57.878479,3.369446
59.342594,-8.337280
59.973690,-21.094543
59.762875,-24.478363
58.713116,-21.720215
56.839146,-26.436340
54.167263,-32.628937
50.735050,-42.250366
46.590576,-46.771759
41.792061,-34.628174
36.406872,-31.883636
30.510607,-33.075653
24.186136,-34.608398
17.522045,-26.475494
10.611982,-18.548523
3.552948,-16.380402
-3.555963,-7.462067
-10.614955,-6.345551
-17.524826,-4.154144
-24.188797,-1.733948
-30.513203,-2.323059
-36.409271,-9.251923
-41.794228,-19.924438
-46.592480,-25.544250
-50.736603,-34.985870
-54.168564,-34.499512
-56.840111,-33.962402
-58.713737,-31.933990
-59.763142,-28.526276
-59.973598,-28.884460
-59.342163,-24.557159
-57.877686,-8.387146
-55.600719,13.864868
-52.543232,28.470428
-48.748150,30.400696
-44.268822,38.428925
-39.167980,56.405548
-33.517303,106.873230
-27.396111,127.915314
-20.890335,99.101013
-14.091411,68.380798
-7.094565,61.851898
0.001873,17.603088
7.098285,-57.514877
14.095052,-95.382553
20.893951,-55.262054
27.399443,20.489899
33.520409,14.281433
39.170818,10.371399
44.271351,17.267639
48.750401,17.861206
52.545097,17.733704
55.602127,12.603302
57.878674,-1.584320
59.342720,-18.399292
59.973709,-28.183838
59.762798,-27.811981
58.712967,-25.489105
56.838913,-29.135651
54.166954,-33.528229
50.734604,-37.500641
46.590050,-40.205841
41.791458,-30.670441
36.406296,-25.837585
30.509981,-22.748108
24.185368,-26.555481
17.521244,-27.368561
10.611155,-19.927216
3.552109,-16.485138
-3.556687,-13.775482
-10.615669,-11.753937
-17.525629,-5.921539
-24.189564,-2.672211
-30.513929,-5.493164
-36.409851,-10.055115
-41.794750,-14.412506
-46.592934,-23.434479
-50.737053,-31.677124
-54.168926,-32.369812
-56.840378,-28.774628
-58.713886,-26.257721
-59.763195,-24.921997
-59.973583,-27.572784
-59.342091,-23.575409
-57.877586,-8.535614
-55.600620,10.074066
-52.543159,26.669464
-48.748127,36.650574
-44.268795,39.285126
-39.168125,64.045990
-33.517555,107.664551
-27.396484,117.852631
-20.890835,79.189636
-14.091928,52.972137
-7.095209,49.719604
0.001111,25.029358
7.097415,-35.491821
14.094090,-69.436951
20.892809,-53.574402
27.398359,1.224762
33.519306,15.059021
39.169724,10.110870
44.270294,19.231567
48.749420,20.792358
52.544231,20.956299
55.601456,13.761749
57.878170,3.580841
59.342419,-13.515991
59.973648,-26.763000
59.763000,-27.171509
58.713428,-23.449280
56.839668,-29.879608
54.168018,-40.650299
50.736107,-48.163712
46.591900,-40.309662
41.793648,-33.848358
36.408722,-28.704987
30.512707,-28.293365
24.188370,-28.059448
17.524490,-28.663025
10.614608,-22.726593
3.555726,-11.533844
-3.553071,-10.506012
-10.611991,-9.596832
-17.521946,-6.208252
-24.185934,-2.939484
-30.510414,-4.734802
-36.406605,-9.265747
-41.791737,-17.196411
-46.590221,-20.667297
-50.734692,-33.578613
-54.166977,-30.836548
-56.838818,-27.899200
-58.712883,-28.569946
-59.762764,-31.053162
-59.973728,-27.210541
-59.342812,-11.738312
-57.878868,3.294922
-55.602455,16.965057
-52.545517,22.677246
-48.750973,37.989319
-44.272091,70.607117
-39.171734,126.350464
-33.521507,158.145020
-27.400724,113.345551
-20.895304,59.525360
-14.096563,27.262695
-7.099942,-24.029327
-0.003656,-78.259384
7.092681,-82.671600
14.089455,-48.005157
20.888233,4.692108
27.394016,7.062927
33.515255,6.756897
39.166023,12.786530
44.266998,17.829010
48.746578,19.779724
52.541874,12.395966
55.599617,0.939911
57.876884,-11.051300
59.341698,-21.688904
59.973503,-25.854889
59.763432,-19.473755
58.714436,-22.538452
56.841232,-27.620789
54.170120,-39.249237
50.738594,-43.651245
46.594826,-37.559357
41.796986,-35.603729
36.412418,-39.774536
30.516909,-39.051056
24.192837,-35.390472
17.529160,-28.165039
10.619413,-22.144745
3.560599,-14.462616
-3.548197,-5.593018
-10.607185,-0.894958
-17.517277,2.938385
-24.181467,7.137421
-30.506212,4.451813
-36.402725,-7.237701
-41.788235,-19.898407
-46.587147,-27.471985
-50.732082,-31.780579
-54.164871,-31.387299
-56.837326,-30.357697
-58.711926,-28.111481
-59.762352,-31.926392
-59.973866,-27.300354
-59.343498,-16.188690
-57.880157,5.899811
-55.604290,16.797791
-52.547871,21.284821
-48.753819,31.958099
-44.275391,66.851563
-39.175434,124.618866
-33.525555,167.801178
-27.405067,154.647522
-20.899879,114.010254
-14.101308,72.743835
-7.104790,-23.222961
-0.008538,-110.093903
7.087833,-128.871353
14.084709,-62.734253
20.883871,12.712585
27.389875,1.866150
33.511398,4.251251
39.162502,11.879700
44.263859,11.435211
48.743732,10.681976
52.539516,6.642487
55.597782,-4.545258
57.875599,-19.086700
59.340977,-26.287415
59.973362,-25.854919
59.763866,-26.170502
58.715439,-28.111237
56.842796,-31.754578
54.172218,-38.859314
50.741199,-41.361542
46.597904,-34.245575
41.800488,-25.754272
36.416298,-24.511566
30.520914,-31.531464
24.197094,-29.755402
17.533607,-21.012939
10.623993,-16.976227
3.565244,-9.905029
-3.543324,-5.513824
-10.602381,1.397400
-17.512608,6.830536
-24.177000,5.562042
-30.502010,0.259552
-36.398846,-7.313507
-41.784733,-20.583405
-46.584068,-29.793823
-50.729477,-29.296967
-54.162773,-30.741333
-56.835762,-29.354279
-58.710915,-31.927399
-59.761917,-33.405823
-59.974010,-26.609741
-59.344219,-15.039276
-57.881386,3.162811
-55.606037,22.981415
-52.550117,33.335419
-48.756531,47.296967
-44.278679,78.143524
-39.179134,132.965363
-33.529610,139.575897
-27.409412,98.181976
-20.904455,55.826233
-14.106052,37.306000
-7.109637,-6.393921
-0.013420,-64.122238
7.082986,-91.046417
14.079964,-49.174820
20.879295,8.417145
27.385532,8.766266
33.507347,3.332031
39.158798,15.932587
44.260563,17.764923
48.741016,17.868347
52.537273,16.837677
55.596035,7.274170
57.874367,-4.296173
59.340256,-18.299896
59.973213,-21.481873
59.764297,-21.131409
58.716446,-30.078339
56.844360,-40.498413
54.174316,-49.514099
50.743805,-46.268799
46.600979,-39.162537
41.803989,-36.139801
36.420177,-33.235138
30.525120,-30.863678
24.201561,-28.239899
17.538277,-17.894012
10.628798,-7.543091
3.570117,-3.846649
-3.538679,-5.209534
-10.597801,-1.145844
-17.508158,3.699249
-24.172741,1.548553
-30.498001,-3.475494
-36.394962,-10.931641
-41.781227,-17.980621
-46.580990,-34.860260
-50.726871,-35.481018
-54.160675,-31.888275
-56.834198,-28.256256
-58.709911,-29.569885
-59.761482,-35.552307
-59.974155,-26.522430
-59.344936,-14.987457
-57.882668,-2.840027
-55.607868,8.876678
-52.552475,19.654022
-48.759377,35.940735
-44.281818,71.766235
-39.182655,123.004578
-33.533466,139.717896
-27.413549,90.811981
-20.908817,45.921173
-14.110798,28.322296
-7.114485,-2.129303
-0.018302,-51.069092
7.078138,-66.257385
14.075219,-42.350098
20.874720,1.657166
27.381189,14.029877
33.503296,7.229126
39.155102,19.604828
44.257267,27.311096
48.738171,29.283905
52.534912,23.730804
55.594196,12.930145
57.873081,5.968140
59.339569,-5.424438
59.973076,-9.919098
59.764713,-12.792236
58.717403,-20.978821
56.845848,-35.046783
54.176414,-48.154312
50.746407,-44.857269
46.604053,-34.831390
41.807491,-35.599548
36.424057,-36.898529
30.529322,-38.781555
24.206028,-27.152435
17.542725,-18.671082
10.633377,-10.607880
3.574762,-7.099945
-3.534034,-3.809235
-10.593221,2.088898
-17.503706,4.411987
-24.168482,0.141205
-30.493996,-2.021698
-36.391445,-12.027191
-41.778053,-24.157318
-46.578205,-30.120636
-50.724384,-29.785797
-54.158672,-28.258087
-56.832703,-28.252777
-58.708950,-36.039215
-59.761070,-29.087952
-59.974289,-15.901031
-59.345623,-1.533356
-57.883896,5.468170
-55.609619,4.611694
-52.554718,10.253693
-48.762089,43.319153
-44.284958,79.299530
-39.186180,101.765717
-33.537327,92.258453
-27.417688,91.561890
-20.913177,113.559570
-14.115098,75.370575
-7.118878,-29.776367
-0.022726,-74.955139
0.000000,-61.480621
7.373298,-33.640991
14.634825,-15.737854
21.674500,-3.108704
28.385616,10.364349
34.666431,11.948761
40.421741,24.755981
45.564301,17.399567
50.016144,12.434662
53.709801,7.643250
56.589272,2.249451
58.610901,-3.964691
59.744053,-8.336639
59.971542,-21.257782
59.289925,-31.551178
57.709538,-38.807312
55.254330,-34.553955
51.961521,-30.561005
47.881020,-26.327087
43.074703,-35.710510
37.615417,-39.932922
31.585918,-36.530701
25.077608,-27.011505
18.189146,-23.194763
11.024959,-22.699097
3.693628,-24.030975
-3.693681,-16.537079
-11.024997,-15.101624
-18.189184,-9.022461
-25.077642,-4.572510
-31.585947,-0.540131
-37.615444,-4.677124
-43.074730,-22.486206
-47.881027,-26.976288
-51.961514,-31.587402
-55.254330,-33.188812
-57.709534,-34.176941
-59.289925,-36.471191
-59.971539,-31.315552
-59.744057,-23.087708
-58.610920,-14.035858
-56.589298,-11.209595
-53.709846,-12.038849
-50.016209,-3.798431
-45.564388,23.313049
-40.421856,61.707703
-34.666546,87.948456
-28.385754,91.515747
-21.674662,94.183197
-14.635006,115.133057
-7.373499,120.682007
-0.000218,60.279877
7.373066,-9.974091
14.634583,-39.653992
21.674255,-33.389008
28.385368,-38.052551
34.666191,-20.094330
40.421532,23.948700
45.564110,24.649017
50.015972,20.310638
53.709652,18.670410
56.589153,15.484619
58.610828,-1.016083
59.744019,-9.998260
59.971554,-10.327545
59.289982,-16.183899
57.709621,-28.678497
55.254452,-36.733704
51.961658,-45.476089
47.881207,-38.648376
43.074886,-33.822235
37.615631,-32.257935
31.586115,-30.398621
25.077831,-33.522278
18.189341,-30.637970
11.025172,-20.790588
3.693817,-16.155579
-3.693477,-19.261353
-11.024838,-20.787445
-18.189018,-16.525848
-25.077522,-13.296082
-31.585823,-9.684601
-37.615364,-9.935669
-43.074688,-13.964233
-47.881001,-22.926239
-51.961517,-36.276672
-55.254322,-37.492828
-57.709545,-37.082153
-59.289928,-33.053040
-59.971542,-34.920074
-59.744049,-35.562714
-58.610886,-31.427399
-56.589249,-20.783875
-53.709755,-10.220215
-50.016094,-6.400665
-45.564217,0.273132
-40.421654,15.575256
-34.666302,45.818359
-28.385490,95.907806
-21.674332,124.178223
-14.634664,105.665619
-7.373091,83.738861
0.000250,80.574799
7.373531,52.499878
14.635092,-8.933319
21.674746,-49.591080
28.385883,-42.449249
34.666664,-3.491791
40.421986,16.870605
45.564507,18.427338
50.016338,26.590149
53.709949,30.926025
56.589397,26.806946
58.610981,13.716370
59.744087,3.204407
59.971531,-8.314758
59.289864,-13.265747
57.709423,-13.172424
55.254150,-14.118744
51.961296,-22.022736
47.880737,-36.222656
43.074337,-45.243896
37.615021,-35.422699
31.585449,-32.726257
25.077120,-33.459473
18.188595,-37.484497
11.024403,-38.943817
3.693035,-30.758545
-3.694258,-26.532318
-11.025607,-20.687073
-18.189819,-16.303619
-25.078234,-12.955658
-31.586491,-8.495819
-37.615929,-7.974091
-43.075233,-16.090729
-47.881474,-25.869873
-51.961876,-33.145966
-55.254604,-38.059906
-57.709759,-41.536407
-59.290051,-40.523468
-59.971569,-35.684143
-59.743969,-30.780670
-58.610718,-31.994659
-56.588989,-34.770264
-53.709431,-28.110321
-50.015633,-11.527130
-45.563705,8.495483
-40.421074,20.590729
-34.665714,28.493286
-28.384750,43.987579
-21.673601,76.863068
-14.633904,122.108734
-7.372372,139.074554
0.001033,105.305237
7.374308,77.701233
14.635796,55.023560
21.675423,-21.852051
28.386572,-78.981766
34.667305,-67.591690
40.422520,21.647430
45.565052,30.488129
50.016777,20.351746
53.710297,22.915405
56.589634,17.099060
58.611160,11.545380
59.744160,7.873505
59.971508,-0.313904
59.289749,-15.363525
57.709194,-35.621033
55.253841,-32.248749
51.960903,-30.945862
47.880295,-31.601685
43.073795,-35.833710
37.614410,-37.395355
31.584831,-31.883881
25.076460,-22.236969
18.187849,-20.417419
11.023633,-24.490387
3.692311,-25.782990
-3.695097,-25.026154
-11.026377,-15.690155
-18.190512,-11.755829
-25.078894,-8.917480
-31.587202,-4.371338
-37.616585,-3.249573
-43.075741,-19.344391
-47.881912,-28.206390
-51.962299,-31.717346
-55.254932,-28.393616
-57.709957,-34.243958
-59.290161,-38.929291
-59.971592,-34.042328
-59.743904,-27.879272
-58.610561,-23.766693
-56.588749,-24.387787
-53.709053,-23.291290
-50.015228,-5.662903
-45.563232,24.430176
-40.420456,58.761841
-34.665028,83.908447
-28.384111,88.391388
-21.672926,97.981567
-14.633089,128.267883
-7.371537,122.239136
0.001759,62.548065
7.375028,-7.297638
14.636611,-28.651886
21.676205,-24.924072
28.387209,-42.522614
34.667900,-26.861938
40.423141,21.907501
45.565521,30.435852
50.017174,23.997833
53.710625,19.462982
56.589920,13.956635
58.611317,7.414124
59.744228,0.325348
59.971481,-2.221008
59.289623,-6.866364
57.708996,-20.751465
55.253559,-35.873474
51.960484,-41.199585
47.879791,-33.026978
43.073292,-33.800476
37.613846,-37.592438
31.584120,-43.605988
25.075699,-43.588348
18.187159,-37.737762
11.022920,-32.473297
3.691473,-25.249176
-3.695821,-21.204773
-11.027090,-18.221100
-18.191200,-10.771301
-25.079655,-6.246674
-31.587822,-1.272156
-37.617153,-8.382294
-43.076244,-17.722290
-47.882416,-26.873413
-51.962666,-35.311523
-55.255215,-39.260315
-57.710186,-37.422638
-59.290291,-33.825531
-59.971615,-36.729431
-59.743839,-41.576477
-58.610382,-35.842621
-56.588467,-21.225708
-53.708733,-10.598419
-50.014832,-6.026978
-45.562683,-2.204071
-40.419922,13.987457
-34.664433,50.404114
-28.383574,93.053467
-21.672356,124.971619
-14.632718,126.328247
-7.371272,128.848236
0.002027,135.124603
7.375180,52.759216
14.636539,-54.397736
21.676134,-95.975037
28.387043,-66.712448
34.667744,9.226044
40.422749,21.407379
45.565174,20.049255
50.016880,21.406250
53.710285,24.087616
56.589626,24.273468
58.611080,9.738953
59.744129,-5.087646
59.971519,-17.690063
59.289845,-22.445129
57.709389,-21.433319
55.254124,-25.007111
51.961380,-29.915222
47.880871,-35.723694
43.074539,-40.588745
37.615421,-32.834930
31.585934,-28.532471
25.077639,-27.725464
18.189411,-34.542023
11.025244,-36.456238
3.693946,-31.557770
-3.693119,-24.597015
-11.024429,-19.149475
-18.188622,-15.612427
-25.076883,-8.639771
-31.585228,-3.140656
-37.614594,-10.114899
-43.073959,-18.814148
-47.880371,-25.866302
-51.960850,-28.749756
-55.253803,-35.648682
-57.709164,-39.628418
-59.289684,-37.934357
-59.971493,-36.056366
-59.744202,-32.384094
-58.611305,-33.484528
-56.589901,-31.456238
-53.710651,-18.876099
-50.017338,0.887421
-45.565712,20.391785
-40.423359,34.386993
-34.668419,40.765930
-28.387774,51.904816
-21.676802,88.548279
-14.637453,138.719208
-7.376003,124.355042
-0.002970,79.461548
7.370335,41.413544
14.631914,24.611938
21.671474,-25.185547
28.382742,-75.360657
34.663761,-47.703049
40.419140,32.217377
45.561996,24.665222
50.014183,19.116486
53.708107,22.573303
56.588001,20.608826
58.610085,13.245056
59.743679,10.860992
59.971668,4.155548
59.290554,-12.954285
57.710728,-29.392029
55.256027,-37.396576
51.963707,-29.893036
47.883812,-29.926208
43.077934,-35.524353
37.619045,-45.214600
31.590084,-46.736328
25.082073,-39.090332
18.194063,-33.065643
11.030043,-28.394592
3.698819,-25.118439
-3.688246,-23.241302
-11.019630,-18.104584
-18.183968,-9.705780
-25.072449,-3.836853
-31.581076,-6.171631
-37.610973,-7.496155
-43.070560,-16.611267
-47.877430,-29.480408
-51.958523,-35.566467
-55.251900,-37.326599
-57.707829,-34.860901
-59.288967,-38.704407
-59.971344,-43.178925
-59.744652,-41.449707
-58.612301,-32.519470
-56.591522,-24.368408
-53.712826,-21.351898
-50.020035,-19.532745
-45.568890,-7.985229
-40.426968,20.882050
-34.672401,55.653076
-28.392075,81.385132
-21.681353,95.781525
-14.642187,113.293488
-7.380848,146.589966
-0.007623,141.415253
7.365490,44.860260
14.627179,-46.149323
21.667137,-68.837784
28.378443,-48.435547
34.659775,-13.750366
40.415699,22.022614
45.558823,22.512451
50.011486,24.534821
